0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-509.79694,74.50454,-13.614012,13.889244,-5.102451,-24.699432,-2.270934,-1.2139984,-8.723232,-3.5800679,-0.13682923,-6.6831656,-3.3779216,0.50673306,-7.756107,1.5779234,-6.270067,-3.0260313,-3.172456,-2.4762464,-7.1560993,-0.3264818,-7.4429045,-0.72333777,-5.376141,1.9030415,-7.2530465,-0.08101701,-4.6474404,-0.6471002,-1.7496492,2.5940514,0.3523728,3.8406973,-0.12096772,0.35415775,-0.5410048,1.7268864,5.395563,10.075575
-451.29117,70.3588,-27.32349,15.783188,4.3667607,-26.683643,-8.991156,-4.444553,-8.493569,-0.21911491,1.900327,-7.4132257,-0.03382463,-0.20067091,-8.824624,2.7814014,-4.1572146,0.21445476,-2.4999404,-1.7237248,-4.975933,1.4692198,-6.1008873,0.35227928,-5.171514,0.67685384,-4.475687,-0.07498159,-3.1493382,1.6486979,-1.7792668,3.2770057,1.5548524,4.2413697,2.1229703,4.1994715,1.6959678,5.8850408,6.040901,11.179584
-622.1791,73.63948,0.5908345,14.440154,3.0089097,-6.53954,-8.361208,-2.3102653,-7.752172,-0.8956553,2.9243093,-6.144883,-7.2447233,2.8955686,-5.931247,2.8854878,-3.0953586,-2.653084,2.0939486,-4.081555,-6.1340203,-1.5225818,-7.229632,1.022032,-3.3693607,2.816004,-5.1611404,2.142873,-0.08334117,1.4401487,1.8479418,3.5228748,4.044794,3.6144176,2.7303395,4.231699,5.8321238,10.516193,12.827634,15.270964
-594.0882,78.77237,-1.2331115,20.367117,3.2312617,-21.213022,-7.8712845,1.9412347,-17.31171,2.1372905,-2.9190066,-5.774507,-4.1708193,-2.5324764,-4.01275,-0.687719,-5.3629537,-3.2160282,-2.3646696,-4.3629837,-5.4790297,-3.0124674,-8.372509,-3.026633,-6.168951,0.8739951,-6.8942933,-1.4097143,-4.479174,-3.279655,-1.8006777,0.7002731,2.0238519,3.1187408,3.7928607,1.9004706,0.1603469,3.1627817,7.9661508,16.150814
-699.2119,84.16216,5.4011145,21.62327,8.0108185,-7.9834332,-7.157144,3.0427632,-14.767029,-0.763935,-1.4692963,-5.8048887,-6.0020986,2.2109227,-4.373067,-0.8448214,-2.4569914,-6.2734694,1.0979967,-0.978795,-7.3765264,-2.6778474,-8.676762,-0.42945528,-4.348662,2.8958676,-2.017813,-2.0108142,-0.3491256,-1.9406114,2.7504976,3.4835021,3.1424417,3.626143,3.177944,1.394188,2.3713865,5.351627,14.991384,18.498093
-503.56216,69.987465,-21.132988,15.367518,-1.1456614,-25.868574,-6.2572513,1.7425573,-11.361215,-2.1261034,-1.9360183,-6.6753488,-2.7296116,-0.31100616,-8.462723,1.2195392,-5.33875,-2.450839,-4.5118613,-1.9014357,-4.5825458,-1.6876175,-6.1774063,-0.5712816,-5.6473603,1.5426055,-6.205101,-0.33976254,-4.7331405,-1.1047482,-2.453016,0.2128469,0.34589267,2.7831683,3.5147398,1.8808064,0.5206778,2.4552605,5.1819944,10.930182
-576.7244,57.819595,-0.5674929,16.403585,3.297299,-10.470948,-7.1287503,1.5398434,-7.4811153,2.0874782,-2.0975661,-3.8750427,-1.8568287,1.5320686,-6.0976257,1.0158076,-5.2803974,-1.0891747,-1.8646882,-1.4387808,-5.279716,-2.126597,-5.653537,-0.2726271,-4.697314,2.51604,-5.8192186,1.8825175,-2.386817,0.60024846,0.6036505,3.2106204,3.738675,4.3796873,2.4265413,2.3676906,2.2351394,6.681128,10.44739,14.53218
-537.9289,47.60906,-3.7742786,10.525129,1.4015495,-5.464134,-10.666119,0.67924225,-9.340357,-2.7491949,-0.32157853,-2.5613992,-5.3563786,-0.17568345,-2.3740897,0.23884942,-2.356349,-1.2426089,-2.0325065,-1.8195078,-8.065478,-1.5647352,-4.7105045,-1.1711947,-3.7119112,1.6039447,-3.2891376,-0.40877828,-1.1436534,-1.0640607,0.12187449,1.7229265,2.181663,3.3741522,2.1441815,2.8566234,3.5533845,7.449978,9.947222,14.059516
-449.7102,61.214027,-16.52658,11.708806,0.30633223,-25.658154,-6.5773926,0.82141584,-12.717991,-0.99128455,-0.3206264,-6.117837,-2.7902048,-0.7886926,-5.9358025,1.4822904,-8.178564,-0.7985603,-2.9061406,-4.1400003,-5.693614,-2.1585596,-6.310256,-1.3444909,-5.748899,1.2973913,-6.092785,0.5594786,-2.213577,1.8398982,0.2098981,1.6212498,1.3049532,1.0483673,0.29878062,3.3034341,0.4302855,5.5984025,6.198043,10.477847
-570.02014,83.176384,-1.7619581,18.465117,2.3967884,-17.345388,-9.378815,-3.5318885,-16.456497,3.9751968,-3.4244492,-5.930716,-5.411429,-0.30234474,-4.1726947,-0.95976996,-5.1424823,-4.872547,-1.8187426,-4.8019586,-5.7147894,-4.0601115,-6.7637124,-0.022039106,-6.5514793,1.3098085,-5.924992,1.2204522,-2.942848,-3.0161097,-1.3389122,2.007962,2.0291567,2.6863236,4.265926,0.5501116,1.0636687,2.19486,6.4538207,15.188215
-646.47845,76.514694,2.0112536,23.20729,3.3161418,-4.8693223,-12.40509,1.3550386,-8.511184,-5.00977,1.4904121,-4.634425,-5.1202683,2.9006836,-4.744843,0.84426117,-3.0569472,-2.4695234,0.84591544,-3.1104057,-8.007378,-1.5228344,-7.1918297,0.7804103,-3.9030807,3.2660787,-2.5373266,0.38984105,0.3372901,0.09612859,1.4841839,2.0642622,3.3503683,5.6927834,4.2500196,2.4579728,2.1246746,4.648146,10.59379,13.899998
-479.31644,65.96411,-17.742943,18.645075,5.8127465,-17.690615,-13.480556,1.8812203,-15.008529,1.0785251,1.5299658,-7.6654553,-3.0135114,-0.7224314,-3.8967354,2.818621,-5.1716447,-1.3755163,-3.40699,-4.0362144,-3.5681024,-1.8147186,-7.3856945,-0.12308742,-3.4502606,1.0951785,-6.4392867,1.0140786,-3.8862805,1.520947,-0.04862133,3.4055378,2.810719,0.81575114,-0.36746952,0.43253827,2.0772207,6.1690893,10.153176,13.249388
-655.30615,70.61436,6.375703,20.167593,1.8373961,-1.2739768,0.48624545,-0.7768821,-6.9957256,1.2830459,3.2165468,-2.4259324,-3.2621474,1.190652,-0.8678113,-0.003533206,-4.9750957,3.3052359,-1.3846704,0.31741992,-5.377605,-1.1381761,-4.0088625,-1.5272497,-0.5977154,-0.3514055,-2.1237118,2.8759816,-2.1017168,3.3203337,1.5126562,5.6624727,1.8440336,2.8094819,0.7725131,2.2620609,0.50157315,4.9407525,7.0704775,11.485534
-618.82074,84.50186,-2.6357276,16.036728,-8.169956,-17.142897,-3.8332872,-3.6023493,-12.135819,3.2816565,-6.530598,-4.3295326,-2.624802,-1.9428403,-8.721088,-1.1925007,-10.7732935,-3.272272,-1.3104402,-6.442701,-2.0885477,-7.0685782,-7.0523095,-5.097706,-3.316526,-2.2498975,-3.2611563,-0.9028076,-5.051537,1.1137388,-0.06878256,5.798401,1.4783655,3.388126,-0.32821247,-1.1260945,0.52275753,7.413804,11.720652,17.181734
-618.5465,74.59592,-10.335106,18.154762,0.743015,-13.222987,-4.574302,-4.729861,-10.898938,4.749948,0.72459304,-2.953295,-1.8048868,-2.0527053,-5.3861513,4.929003,-9.608413,1.2368891,-1.028833,-4.353819,-2.9632537,-2.7389047,-6.227106,-0.6633057,-1.5504037,-0.64792436,-2.919317,-0.07513363,-4.534833,-1.1287667,-4.3478174,0.28835407,-0.9482235,1.368184,3.7292573,4.2823005,5.4542885,9.171694,13.873714,17.834574
-686.4098,81.35552,5.75387,23.263105,4.3869214,-7.317977,-5.666166,-3.2838428,-10.610817,4.4299664,-3.3863268,-5.279497,-2.8417625,-2.1766446,-8.026488,0.104404174,-9.8726425,-1.7964879,-3.5049124,-6.050509,-3.6161675,-3.380441,-8.23633,-2.0354264,-2.7164378,-4.689341,0.76801044,-0.32064125,-3.804643,0.501613,2.3964043,6.504151,4.5628138,5.013192,-0.012158766,0.38820198,1.1015196,9.671181,11.81593,18.759615
-487.81253,28.895498,-23.444159,-7.101096,-6.1755304,-18.402025,-8.87965,-13.080502,-18.18884,1.4334408,-11.954794,-3.1701968,-4.8961415,-4.892755,0.7933671,-4.5331006,-5.3562355,7.331452,7.2222223,15.452961,15.807716,12.370748,-1.2546157,0.27767155,-5.6216054,2.8999522,3.1559732,2.533482,-2.411028,-3.445213,-0.3815902,1.8759967,-0.66262865,-2.4654336,-4.721146,0.5251187,0.26392037,1.2527151,1.5656879,4.9056406
-557.0776,37.73134,-25.690922,2.7212653,-8.469222,-16.78341,-11.141709,-16.85893,-20.300446,1.5260859,-9.046843,-4.5515585,-5.8038726,-6.084743,0.32445794,-1.555423,-1.6212615,13.536664,13.608309,16.614511,16.819149,12.947101,1.4304341,4.9954643,-5.9044156,3.7866237,2.8625493,2.2131085,-3.01483,-2.9414954,0.15383314,5.6075063,1.2796062,-2.695713,-3.2780163,1.6664096,3.0349634,-0.8492308,3.336941,10.858756
-412.62173,36.974186,-29.057796,-9.6604595,-6.0436873,-21.069902,-9.92955,-11.341045,-20.596855,4.0156164,-7.4115496,-4.4553766,-4.8691773,1.4121717,3.4682739,3.0547194,-0.645815,9.848862,8.961359,10.0406065,10.452937,8.030801,-3.4600515,0.44086614,-3.3753972,2.198684,4.9357076,0.9114747,-2.0485241,0.8318381,2.4355898,2.0682645,-2.6753883,-2.2783751,-0.016604163,3.5054338,1.4393648,2.2729547,3.7215006,5.3362684
-415.99,39.12914,-24.886024,2.3831987,-3.5965967,-10.072342,-5.6949244,-10.438135,-13.821233,4.169808,-5.5174975,-0.5355093,-6.258188,-3.6351295,-3.834319,-5.265128,-4.5222235,8.139332,7.8745728,16.728516,17.259972,14.087847,3.2542646,2.9841528,-4.1269298,6.6595984,7.075404,6.3906593,-1.0302924,0.61925304,4.4852195,7.8507347,2.2156777,-1.5369176,-2.0221882,3.8997715,3.3959315,1.7807237,4.325247,8.664626
-521.55206,28.76852,-19.637592,-0.47607714,-7.339466,-12.714193,-6.819234,-14.191768,-15.660498,-0.11460651,-9.309923,-5.8249426,-7.65413,-7.244007,-5.0722446,-9.187835,-6.0616393,4.906842,4.2561445,13.096912,15.486137,13.8718195,1.5770463,1.7112651,-7.2482276,2.5744312,2.9919689,3.8097453,-4.019678,-2.3180928,-1.3556713,6.258966,0.313512,-2.7370036,-4.7996707,0.16937435,1.794195,-0.6933194,1.3080425,6.620027
-494.95065,32.855347,-22.423195,-1.4105927,-4.07735,-13.632479,-10.438183,-14.892731,-11.236847,4.6141148,-11.823016,-3.0629306,-5.027598,-0.82058585,2.812014,-2.2699256,-0.8201142,10.788315,9.799324,17.613823,17.929743,14.553588,0.75105894,-1.4127423,-5.3169274,6.0399013,3.192585,3.540334,-2.6070185,0.8341419,2.0737991,2.9429514,-1.8636849,-2.264604,-2.3624434,2.916381,1.3627259,1.1340572,3.1911087,6.6438236
-583.7009,30.973745,-21.326181,-0.17870323,-10.6322975,-12.618197,-12.386188,-14.34204,-17.08004,0.7588432,-11.050029,-4.031481,-8.921989,-5.994373,-2.4254148,-9.336476,-4.8132467,8.708198,11.205098,19.076376,22.0801,11.549423,1.3497883,-3.1815414,-5.8136773,4.943379,2.6320672,1.484836,-7.050148,-3.4916039,-2.8929217,2.8063564,-4.2957935,-5.071669,-6.919173,2.424754,0.8300399,0.002096216,1.9715652,7.927185
-575.49396,30.877281,-23.18982,-4.476169,-12.364642,-18.178043,-7.9574094,-20.108412,-16.999088,-3.419454,-13.127206,-3.1635177,-12.11437,-4.702019,-0.69290656,-9.504327,-1.0380788,4.8512626,2.8442035,14.608381,15.064852,13.062853,5.1457458,-2.0031312,-8.022812,2.0885606,2.6984925,4.239001,-7.7342176,-1.2437521,1.0993664,7.9426036,-0.039985694,-5.488718,-5.1833854,0.51661956,-2.0713828,-0.005311182,3.1169093,7.9176664
-561.3893,29.630112,-25.85908,-1.4805015,-13.226726,-16.595638,-8.142741,-15.908884,-18.98856,-1.6969239,-15.601025,-1.1741421,-13.256578,-4.3500752,0.5887221,-8.377242,-0.2271337,6.5711627,5.5413795,15.761196,16.821915,17.570635,7.5888004,-0.24585468,-8.641168,1.0446013,3.4998987,6.496931,-7.435878,-5.8049417,0.6540004,9.113706,1.5597892,-6.264035,-8.2944,-1.2413527,-1.8782959,-1.8413393,0.5656827,8.886872
-517.8525,31.730757,-30.56243,3.178204,-11.892267,-15.620128,-11.5533695,-15.590754,-16.336496,0.14071393,-11.622918,-3.3844748,-10.1354475,-5.0798883,-1.0008272,-4.200574,1.5975642,8.331182,7.41695,16.794394,17.757793,12.717937,3.6090662,-1.6552415,-5.8066425,3.8139124,4.0079656,2.2142293,-6.892433,-0.35076067,5.306762,5.6766763,-4.019398,-8.060577,-3.6479015,0.660938,-0.39521295,1.1811529,5.5834074,8.236541
-474.4811,26.327007,-36.92071,-3.4443808,-6.0796027,-19.707573,-13.454336,-19.333973,-17.438673,6.0704207,-12.17778,-2.719628,-6.7730007,-5.688586,-3.3891609,-7.8832808,-5.824865,4.7900352,2.8264503,15.393056,19.615435,17.409786,1.7956223,-1.1584401,-8.539041,4.4623833,5.2880898,3.6584544,-3.9104612,-1.3523386,3.5013137,6.952904,-1.5859429,-4.444813,-6.063292,0.528307,-0.7687257,-0.12634873,0.22890803,5.554252
-581.13336,30.647432,-27.259789,-0.5226259,-14.102265,-15.571309,-11.247995,-18.460321,-19.239893,-0.90392697,-13.178352,-2.4759498,-13.4074745,-1.8368902,2.1678243,-5.906074,0.8667404,8.663841,7.8444147,15.57199,17.202919,15.169622,5.662137,-0.6519075,-6.4205947,0.598505,2.155253,5.2253156,-8.847656,-1.4245555,1.3875731,8.353256,-1.2128661,-5.9922338,-6.5617514,-1.7941453,-1.8559191,-0.81406575,3.8574564,7.2236805
-550.59094,29.907639,-24.808985,-0.5126823,-12.689506,-15.22742,-14.122282,-14.743514,-23.721256,0.67619765,-11.1161585,-5.761986,-8.688865,-10.159694,-4.371702,-8.545509,-6.7379627,11.511822,15.573877,19.896967,23.220343,10.580685,0.0820339,-0.08036476,-5.450947,3.9099982,0.5219943,0.19996262,-7.047967,-4.359952,-2.7947984,1.5610172,-5.352615,-4.716083,-6.084486,-0.24127011,3.3297997,-0.06811907,1.3309125,7.5253243
-553.9127,26.077017,-29.20807,1.3441118,-12.624677,-19.462723,-8.77285,-21.004772,-18.514446,-1.4533712,-13.252754,-3.605262,-13.091575,-5.4638195,0.04025711,-9.3420725,-4.306255,5.968634,5.912949,15.485641,18.408777,17.193792,5.496362,-4.086434,-9.67232,2.397045,2.8243513,5.721193,-9.516869,-4.1475043,1.7273958,6.465617,-1.7912952,-8.155464,-7.4765444,-1.1281278,-1.7943081,-0.43642688,3.8836718,6.6624107
-510.7537,29.308823,-32.906982,-5.5719333,-11.393881,-20.328959,-9.439624,-20.178434,-21.228268,3.95001,-12.590605,-4.2830935,-10.66405,-6.295263,-3.2564654,-7.7111154,-4.6862254,4.1043806,3.317262,14.382416,19.63554,17.455275,3.21872,-1.8987061,-9.28802,1.3800199,4.9668584,2.9099665,-5.761417,-2.7610807,1.691086,6.818062,-3.2034101,-6.8290195,-7.562917,-0.7664018,-1.8598168,0.56342053,2.1247795,5.3806167
-448.45624,29.016792,-34.083614,0.8123715,-2.5437188,-17.721716,-7.3255196,-12.006163,-12.865291,7.271714,-7.4600306,0.19739829,-3.900456,-1.5225499,0.69234127,-1.6577014,1.5956495,9.679243,7.924359,18.262634,20.58872,14.979184,0.6375195,0.13750124,-6.487436,6.1286597,5.8279543,0.7242312,-3.4202764,-0.66135204,6.4945803,5.3426733,-3.8825128,-3.418479,-1.6342853,3.7158973,2.1723204,3.0729797,4.7298117,6.3035755
-430.30975,43.0893,-27.606892,-4.126368,-4.7545066,-19.303244,-8.856943,-11.120048,-17.000679,1.2402742,-5.036452,-0.40785477,-0.3788475,0.30329454,4.109337,3.2779922,-1.6375676,7.291613,5.585995,9.24292,11.455965,11.036074,1.8325269,1.493218,-2.9066265,-0.5298407,3.3548996,2.0934544,-0.4587836,-1.5442319,2.6257093,5.315714,1.9345671,-0.70128465,-1.3345426,2.146151,1.3698398,3.9045258,3.7728972,4.8691096
-544.09845,31.565636,-18.302792,-0.5481704,-8.708675,-18.220982,-8.474926,-19.245234,-22.54654,4.039234,-12.602304,-4.2344093,-8.717552,-5.820646,-1.056075,-4.974915,-3.9576204,9.939791,8.766483,16.495314,18.187567,13.496614,-0.6488621,-0.45384738,-8.153232,2.1867244,3.1136537,1.6415039,-7.0252275,-4.311244,1.6309646,5.3887773,-1.9130214,-7.247774,-5.232522,1.5691308,-1.2781581,-1.3556254,4.4049554,10.694255
-446.4159,40.41076,-19.413961,-6.318605,-1.5058999,-12.415592,-3.2540076,-9.335741,-13.227522,8.546117,-8.215476,-3.6377275,-5.6719036,-5.574675,-5.4753437,-6.6264687,-5.85518,4.5668545,1.228213,10.932253,14.491147,15.589942,3.7852898,2.16871,-5.7761726,2.0506763,4.6847734,5.6161203,-0.18707497,2.199519,2.4054568,8.235817,2.5354917,1.9298494,-2.0238621,2.773766,2.6903164,2.632097,3.8009236,5.103151
-414.1585,35.28418,-24.455526,-9.131551,-8.256121,-16.32238,-12.123878,-14.766217,-19.999498,2.4409378,-8.215053,-5.606417,-4.9634657,-1.8245639,2.5948043,-0.4815751,-1.7764658,10.45077,8.026406,12.055835,9.761745,5.5403023,-3.6847906,-1.0501747,-4.1368365,1.8784214,1.5450555,0.90694314,-1.668961,0.94301975,2.3929107,3.3702257,-1.412224,-1.1288111,0.73086655,3.6389947,1.5013617,2.4212418,1.716689,2.2311232
-473.08353,38.105366,-21.233635,2.4169366,-5.090207,-14.17665,-9.710446,-12.282876,-16.20127,3.2629278,-9.383937,-1.4851742,-6.2725363,-1.3191457,1.9190006,1.3674378,-1.5126376,11.241102,9.578147,16.757034,17.898046,10.729267,0.6150212,1.8237717,-3.6011186,4.610127,3.2647176,4.944775,0.22200523,0.81460404,1.0423244,4.178195,-0.045985967,-0.18351755,-1.326311,3.780315,3.0713165,2.7953882,1.7434129,5.765947
-514.86194,23.054996,-15.366875,2.750559,-8.842003,-10.013969,-3.9846506,-13.862945,-11.966996,2.3893204,-9.667606,-1.4165319,-8.20517,-4.370372,-1.6156726,-6.475064,1.6056732,11.518031,8.306696,18.86629,13.170094,10.7969055,2.8305223,1.5780762,-3.0793138,3.6367126,2.0120125,3.8054187,-5.4853444,-2.5533822,0.34634775,6.289654,1.1864172,-1.5857854,-4.2309885,3.0175493,1.9525416,-0.43011564,3.6840417,9.534937
-459.50488,32.252186,-38.920734,-2.0985913,-5.9352283,-18.947433,-10.646766,-17.900915,-14.899358,3.8138478,-10.058931,-1.6748582,-7.599026,-4.6798453,-3.9817502,-8.885011,-4.907618,4.8012595,1.8279767,15.213802,20.063274,15.427403,2.238538,-1.5896715,-9.196956,4.1198554,4.8168106,3.2933779,-3.7352436,-1.4145731,3.8247128,6.1261153,-2.1016748,-3.9687529,-3.6683614,0.032257516,2.1561122,2.2574785,2.1047285,5.763153
-493.7985,36.24789,-30.716782,6.763311,-5.569297,-14.47203,-7.085133,-14.345402,-11.912524,3.473775,-8.136138,-0.952304,-6.499951,-3.6264825,0.8354946,-1.6542563,3.114715,11.496963,8.695476,16.623714,19.377977,15.591591,5.72578,1.4151816,-5.512441,3.9189172,5.0039725,3.9153483,-3.352919,-0.063023224,4.89133,8.426603,-0.61304563,-2.841112,-3.485554,2.4275203,1.5533124,2.1028314,4.3462753,7.224631
-566.8241,28.80356,-23.85859,0.33097613,-9.771302,-15.641759,-11.2481785,-22.010443,-15.728765,-1.3600999,-13.929448,-4.498135,-13.595993,-2.4472272,-2.6861947,-9.299871,-1.345203,5.1890388,5.778511,16.02084,16.213348,15.304511,3.7781553,-1.8949138,-8.939504,0.94037515,4.7103734,3.443273,-8.48073,-4.370638,-0.02820353,8.621614,-2.940597,-6.4249315,-8.228771,-0.19064134,-3.078924,-1.4369184,2.733126,9.633722
-572.3694,31.101032,-24.550406,-4.6311917,-12.398287,-18.179209,-8.860272,-22.840872,-18.05696,-2.609088,-13.914025,-2.4251533,-14.261953,-1.7236116,-1.2916454,-8.576503,-1.0502816,4.6523633,3.9236672,14.8702,16.379045,15.9704,5.507402,-1.3195876,-7.5013685,1.3670983,2.73928,4.853125,-7.1180363,-2.3035948,0.3648269,7.181434,-1.8251603,-6.6202464,-6.9971876,-1.1400555,-2.7377343,-0.29020017,2.3160815,6.987185
-559.0609,63.19807,-7.4130883,3.7357404,-4.1510944,-5.9474344,0.9012827,-15.071526,-16.436625,-1.3599056,-10.669105,-0.7680974,-11.5399885,-4.7832665,-1.5743885,-10.016033,-3.1710832,8.8455925,11.711631,19.701223,17.508991,9.762985,-0.10241292,-5.9448237,-6.774704,2.911304,0.052732356,1.380271,-8.9015255,-4.2367773,-3.6343796,-0.8935387,-5.183207,-5.933024,-6.2817945,1.5827243,-0.007239367,0.9941647,0.31077906,5.211608
-511.52988,33.45774,-16.874966,-0.7729743,-3.3496006,-14.117454,-9.337319,-14.263417,-15.633634,2.563473,-11.13929,-3.7277162,-7.604131,-1.5377214,-0.53092575,-4.088549,-1.3057584,10.334113,9.817558,18.058084,14.519887,11.22864,-3.161523,-1.9077467,-5.172845,2.8037703,1.5473092,1.0187123,-5.341906,-2.1926663,-1.0195574,2.376171,-2.8577657,-2.3051991,-3.4386704,2.1104465,0.5968742,-1.397326,2.229644,5.434771
-507.7859,29.515518,-14.86867,-0.7698965,-6.158773,-12.933514,-5.0065255,-12.8609495,-14.849357,-0.34723392,-11.155766,-2.8227088,-8.2453,-7.7576065,-3.1042988,-8.7034445,-5.5602612,5.2847505,4.2133007,13.266045,14.91866,13.368309,1.6738535,1.9212981,-5.242342,3.519721,4.124523,5.6560574,-2.14513,-2.119666,-0.14373207,7.2796974,2.2466471,-1.1861662,-5.633999,2.01056,3.3255758,-0.14897044,0.8438118,7.5746307
-415.73972,37.037823,-26.597513,-1.4412837,-4.644218,-9.59001,-5.039754,-9.172026,-12.628283,3.0263574,-5.4730034,-1.148958,-6.7744827,-3.4843042,-5.901449,-5.377502,-4.9172406,6.194939,6.5774283,16.404833,18.064114,13.417686,2.7399926,3.44444,-1.934985,5.660619,5.8278146,5.9069433,-0.58348143,0.8914982,2.5165293,8.634717,2.2003696,-0.22573484,-2.0705836,3.5456889,3.7109075,1.8147012,2.654294,7.9665427
-387.9337,35.358337,-31.712551,-10.791665,-7.264264,-17.578835,-8.452693,-12.304819,-15.618436,6.4121213,-7.5432873,-0.62770504,1.7121317,5.549907,5.600221,0.27491286,-2.7451036,7.996514,6.363515,13.957215,11.474905,5.8993115,-1.6903452,1.1001443,-1.4560338,4.1864595,4.014611,2.0851772,-2.8304381,-0.37460107,4.425311,4.799955,-2.278167,-2.231343,-0.11257815,4.020585,2.1768005,4.839853,4.6913767,4.874053
-528.65137,35.647617,-24.313805,2.2163115,-8.274898,-17.899149,-6.2021375,-13.157348,-18.798475,2.901773,-9.979334,-0.43726832,-4.127155,-2.409819,2.5764983,-0.25430885,-0.76116776,8.111778,8.320778,15.764297,16.848253,15.108022,3.0195513,1.2746459,-5.8796153,3.2357113,4.0611978,4.2778707,-4.783337,-1.8043563,3.504375,5.562568,-0.53233445,-4.170273,-3.4033544,2.788102,1.1066128,0.24019732,3.7717214,9.099596
-481.7389,31.738665,-26.080057,-7.903777,-7.6500096,-20.630302,-11.975182,-16.372326,-20.756134,-0.38611284,-11.459693,-4.5787325,-5.4657087,-5.9881964,-2.8321726,-2.0216584,-4.422623,8.437395,5.968724,13.634806,12.150281,8.021318,-2.958144,-1.762666,-4.6883636,0.7770264,0.22457707,-0.9090665,-2.4962335,-2.2160819,-0.3093634,0.5335696,-0.3232452,-1.9556222,-2.388856,1.4044982,0.23141901,1.3288159,1.5089965,4.442688
-489.2607,28.99603,-19.62125,1.7506039,-8.707288,-12.626897,-3.2707527,-12.105665,-12.999251,-0.7872528,-7.484463,-1.1262109,-7.1812716,-5.820162,-4.3094244,-7.438777,-3.9489982,8.840338,8.819073,15.435752,14.821061,10.461048,3.9990203,1.737739,-5.6454153,4.0379267,2.2394428,4.660202,-2.0067763,-3.8117685,-0.52211773,5.0872436,1.9114021,-1.5031226,-4.2098346,2.1100712,3.0633736,-1.8819804,-0.033642028,8.873169
-456.45215,39.12495,-25.445862,2.544774,-4.971322,-17.599598,-9.760257,-17.137505,-16.35986,6.177419,-7.515895,-2.3298836,-3.2608924,-2.6977532,1.0169481,-1.4071845,-2.9580843,13.311875,11.329311,19.33766,23.374937,13.268634,1.3997202,0.739927,-7.11779,4.9237843,5.5684505,4.148004,-2.1481922,-0.6346102,2.882645,5.7653856,-0.834211,-4.7513733,-2.3816247,3.7712395,3.9659963,0.064955816,4.3115816,11.819263
-425.65918,35.502586,-24.462711,-9.796829,-5.1430717,-19.361555,-12.602043,-14.565129,-22.258585,6.1057477,-7.2476864,-5.4102974,-2.7660816,-0.980852,2.0093515,-1.0446604,-1.5001472,12.899563,9.755763,11.983923,8.563013,4.2892647,-2.6316323,-0.07809271,-2.6467605,1.3219062,2.2295587,-0.6592051,-2.8278358,0.8646676,3.4086287,3.308203,-3.364634,-1.0078582,0.43259397,4.288401,1.5450462,2.582643,2.3419192,3.6045425
-435.81076,31.998062,-20.085087,-6.9626427,-5.0749607,-12.474764,-5.201949,-11.105259,-14.283102,2.8009858,-5.647207,-3.1609151,-7.5872245,-7.4336543,-7.584773,-7.281097,-5.1329236,6.7805505,4.2428694,12.600186,12.954901,9.11534,0.57827395,0.13232082,-4.3768682,3.4494283,3.0585754,2.7865603,-2.4457886,-0.3792944,3.2874784,6.262374,-0.5399874,0.080656536,-1.2695316,3.22965,3.367484,1.7882959,3.3828068,6.6474257
-520.84937,29.35809,-26.633633,-0.73681664,-8.925581,-19.192331,-6.9346905,-17.588263,-20.487923,1.8297865,-13.977319,-2.479969,-8.403907,-4.4954705,0.536006,-6.017044,-4.652425,7.8863482,8.977233,17.680193,16.778389,13.917827,0.5253659,-0.7453381,-5.7742157,3.630496,4.205628,3.7896273,-5.963421,-3.696346,1.294624,4.139232,-0.5243853,-4.3647037,-5.256748,2.8515537,0.24947883,-1.3854419,3.0997748,7.8532205
-469,41.084618,-26.429846,-3.8162384,-5.081826,-18.227507,-11.338802,-13.22965,-19.065453,0.17682095,-6.9154353,-3.7836218,-1.7671285,-4.7381506,-2.1253684,-0.8624234,-5.189732,8.155145,8.911575,12.253836,11.291562,10.661954,-0.28492123,1.5264258,-3.8785737,-0.5335219,4.146653,0.1840148,-2.9157484,-3.7300575,0.748457,4.0053086,1.1170079,-4.4114833,-2.2100024,1.9066496,0.5975971,2.697713,2.7765133,6.7982335
-454.2935,29.900986,-30.797743,2.32253,-1.215938,-18.201206,-6.251356,-11.145129,-15.690944,7.490654,-6.666628,0.575437,-3.574627,-0.11233327,0.67704004,-2.6726055,0.8529311,8.171791,8.011177,18.269167,21.502562,15.5212,0.49109477,-2.1592784,-7.316405,5.3217583,6.7032967,2.9995291,-3.1512644,-2.1113613,5.5206766,6.4102116,-1.6276451,-3.999407,-2.2293897,3.6106048,2.308636,2.3954978,4.758426,7.794116
-520.3758,34.487026,-37.64399,-3.196152,-7.6592426,-20.54222,-10.438185,-20.102108,-18.805126,3.9409084,-13.1476345,-4.012113,-10.880319,-7.110758,-3.1008632,-7.1087513,-4.061271,6.7631054,4.8783064,15.82181,18.88214,15.801831,0.074070685,-4.1683097,-10.999957,3.4137976,5.3777747,0.5511021,-6.9987707,-3.3259761,4.2852917,6.5441184,-5.7372084,-7.5924625,-7.5977783,-0.23964672,-1.90667,-0.838989,0.96552974,4.7050786
